gene	contrast	alpha_effect	beta_effect	alpha_q	beta_q	category	alpha_plot	beta_plot
Fos	DKO − control	1.0267539978593967	1.2121696141058953	1.0	0.953139314562618	other tested genes	0.9001655574182515	1.0237406778412002
Foxn3	DKO − control	0.8023816882604344	0.6454358114197347	0.4561673717573299	1.0	other tested genes	0.7345269619568784	0.6073935094799444
Foxp1	DKO − control	0.96762607016741	0.8514857955688765	0.0453004469383687	0.0574061416810061	other tested genes	0.858295500093028	0.7723691044652675
Foxp2	DKO − control	0.5779916877398894	0.2241703910624619	1.0	1.0	other tested genes	0.549861551945081	0.22233410491681393
Frmd4b	DKO − control	0.9084889575248276	0.65478493946855	1.0	0.9514502984371428	other tested genes	0.8151634256236714	0.6152318286774323
Fth1	DKO − control	-0.1984734801443771	-0.1214867352295072	1.0	1.0	other tested genes	-0.19719301526002672	-0.12118986505111252
Ftl1	DKO − control	-0.2439351584085677	-0.0837707686124766	1.0	1.0	other tested genes	-0.24157853089140746	-0.08367309925203861
Fxr1	DKO − control	0.4721915159196423	0.4384291772322069	1.0	1.0	other tested genes	0.4562018955333538	0.42547524040512946
Fxyd3	DKO − control	-0.1915696199031871	0.0358027616658717	1.0	1.0	other tested genes	-0.19041682507523028	0.03579511718605961
G6pc2	DKO − control	-0.590153340935451	-1.3129745509898765	1.0	1.0	other tested genes	-0.5603631398129316	-1.0863370542302013
Gabarap	DKO − control	-0.0297297564440215	0.0532106779620857	1.0	1.0	other tested genes	-0.029725378702400666	0.05318559999299178
Gabrb3	DKO − control	0.3952402789212067	0.3993883673001934	1.0	1.0	other tested genes	0.3856124115142602	0.3894673731975902
Gadd45a	DKO − control	0.1208841691071377	0.302501929820197	0.9225641052407684	1.0	other tested genes	0.12059167540855022	0.29806863489569774
Gadd45g	DKO − control	-0.6399207408593974	-0.2001695939443095	1.0	1.0	other tested genes	-0.6027539739029644	-0.1988564081811862
Galnt18	DKO − control	-0.1496316353135686	0.5076746965930087	1.0	1.0	other tested genes	-0.14907882112007728	0.4880657245333591
Gapdh	DKO − control	-0.4299851339759645	-0.1646187164086922	1.0	1.0	other tested genes	-0.4177298424465012	-0.1638841304067434
Gas5	DKO − control	0.0653061653846188	0.2703142118210739	1.0	1.0	other tested genes	0.0652598335908145	0.2671260041430516
Gast	DKO − control	-2.4497875813954346	-2.2670098799161607	0.0049792974335215	0.1853846921326306	other tested genes	-1.6284195439482732	-1.557044599741308
Gata6	DKO − control	0.1353033234813093	0.6270951386058874	1.0	1.0	other tested genes	0.13489385510233	0.5919195231309323
Gcg	DKO − control	-3.6555716169353456	-4.53518172346866	1.549935929656569e-35	0.098559801245506	other tested genes	-2.007603562742664	-2.2169514028917794
Gch1	DKO − control	-0.1421848498422697	0.0888126296580123	0.7875859178684423	1.0	other tested genes	-0.14171007576386244	0.08869628782288114
Gfra1	DKO − control	0.7003906054052103	1.4624296757476838	1.0	0.1025174685131469	other tested genes	0.6529865331379446	1.1737406308440985
Gfra3	DKO − control	-0.0129487270438003	0.178520622573279	1.0	1.0	other tested genes	-0.012948365219932357	0.17758573843580194
Ghr	DKO − control	1.294314468330828	0.8882546005556666	0.0002276110691404	0.6240404416601156	other tested genes	1.0749797605568496	0.8001111178419171
Ghrl	DKO − control	-3.8802939576715336	-4.324346068066667	1.549935929656569e-35	1.7112444881352194e-11	shared decrease (q < 0.05)	-2.0652631064804683	-2.1705167177160183
Gjd2	DKO − control	0.5557828629770905	0.7709823652242269	1.0	0.54771169788839	other tested genes	0.5305412914160168	0.7098486129862
Glcci1	DKO − control	0.1150423831261164	0.4166593965850412	1.0	1.0	other tested genes	0.11479012309792225	0.4054583972549264
Glis3	DKO − control	1.0732572767224804	0.8293694456284656	0.015247268060154	1.0	other tested genes	0.9322374815167976	0.7554380250539585
Glrx5	DKO − control	-0.1264976148950535	-0.1697773196616304	1.0	1.0	other tested genes	-0.12616265957241277	-0.16897210118476386
Gls	DKO − control	0.9330471352736666	0.8161078861162336	0.3677832057076403	1.0	other tested genes	0.8332297273462007	0.7451970441240533
Glud1	DKO − control	0.2268497027231013	0.493634144638835	0.4675403504594916	1.0	other tested genes	0.22494778107479121	0.4755107941802915
Gnai1	DKO − control	0.1979933588218715	0.2935053697687375	1.0	0.1620032797646382	other tested genes	0.19672205825589822	0.2894467905215181
Gnao1	DKO − control	0.923012913016554	0.7181285774469748	0.4401815701234624	1.0	other tested genes	0.8258747228991143	0.6674548292157557
Gnaq	DKO − control	0.8517573436394139	0.8147456757323819	0.3837579429547713	0.323393828847854	other tested genes	0.7725758420952205	0.7441413274122488
Gnas	DKO − control	0.0113429647494528	0.1548712596505637	1.0	1.0	other tested genes	0.01134272152717398	0.15425874729453734
Gnasas1	DKO − control	0.6129225827973298	0.990900684339464	0.87462089873967	1.0	other tested genes	0.5798742897600832	0.8749247404147037
Gng12	DKO − control	0.608059192285009	0.6830053522499244	1.0	1.0	other tested genes	0.575723302436184	0.6386884386089953
Gpatch8	DKO − control	0.690667041731505	0.6587965902487128	1.0	1.0	other tested genes	0.6450039480339033	0.6185849288028944
Gpc4	DKO − control	-0.1217890416585173	0.4374201659707974	1.0	1.0	other tested genes	-0.1214899595651514	0.42455097154780636
Gpd2	DKO − control	1.052041660474687	1.124414174711732	0.0001460945134571	0.091929873038778	other tested genes	0.9176980560164089	0.9666703735314288
Gphn	DKO − control	0.9179858287089632	0.978573391002456	0.2161664501421222	0.0098721236975424	other tested genes	0.822176055303066	0.8661412409647197
Gpr39	DKO − control	1.126034306110364	0.9572952779924038	1.0	1.0	other tested genes	0.9677466104409752	0.8508521462907374
Gprasp1	DKO − control	0.5321482465723324	0.3772464304231768	1.0	1.0	other tested genes	0.5097797017668815	0.36882722487041625
Gprasp2	DKO − control	0.0044132129200053	0.040997696746165	1.0	1.0	other tested genes	0.004413198594511992	0.04098622052670141
Gpx2	DKO − control	-0.380650643602395	-0.0068054021961749	1.0	1.0	other tested genes	-0.37201053669542644	-0.0068053496669382985
Gpx3	DKO − control	-0.551907013844405	-0.1388404567608273	1.0	1.0	other tested genes	-0.5271507308309923	-0.13839821864990814
Grb10	DKO − control	0.5711797571815818	0.6287503950064042	0.5265854293250594	1.0	other tested genes	0.543955191525065	0.5933213332196923
Grcc10	DKO − control	-0.2876463340440874	-0.1558980061138616	1.0	1.0	other tested genes	-0.28382047505801183	-0.15527331866787678
Gria3	DKO − control	-0.3305463731653874	-0.5126649002755415	1.0	1.0	other tested genes	-0.3248051045503007	-0.4925108679946925
Grik2	DKO − control	-0.3428502528710811	0.472958467749721	0.2376312604866386	0.9713083102319376	other tested genes	-0.3364657190599418	0.45689531620092294
Grip1	DKO − control	0.7610021097670612	0.464054556873212	1.0	1.0	other tested genes	0.7019256370884476	0.4488324462637136
Gse1	DKO − control	0.7073678943208475	0.7915191854877086	1.0	0.9081673805994744	other tested genes	0.6586921333225394	0.7260321460239293
Gspt1	DKO − control	0.5050162333833557	0.3963734233785015	1.0	1.0	other tested genes	0.4856939733959409	0.38666602624346824
Gspt2	DKO − control	0.2685946397939314	0.4379123926358147	1.0	1.0	other tested genes	0.2654656517051687	0.42500190107729646
Guk1	DKO − control	-0.4943862624650486	-0.2876250232543758	1.0	1.0	other tested genes	-0.4761851166710872	-0.28379999465023836
H13	DKO − control	0.6175154234270294	0.6941272668989739	0.2381790773355815	1.0	other tested genes	0.5837861093787967	0.647848799007178
H2-T23	DKO − control	-0.4202134180396074	-0.1693948966613351	1.0	1.0	other tested genes	-0.40873696794630565	-0.16859506148261078
H2afj	DKO − control	-0.6989763268739968	-0.192480446869401	1.0	1.0	other tested genes	-0.6518277387266788	-0.19131130985618972
H2afz	DKO − control	-0.3017412728765949	-0.2930013715163733	1.0	1.0	other tested genes	-0.2973404842584527	-0.28896315899147057
H3f3a	DKO − control	0.0898680068527837	0.3551200775178164	1.0	1.0	other tested genes	0.08974747816901789	0.34805031288936567
H3f3b	DKO − control	-0.3212457164962427	-0.1331227431647823	1.0	1.0	other tested genes	-0.3159622157787616	-0.13273265332513326
Hadh	DKO − control	-0.0018473970491238	0.5906035892323064	1.0	1.0	other tested genes	-0.001847395998302616	0.5607508605928082
Hadha	DKO − control	0.5459671815968362	0.3909540210275447	1.0	1.0	other tested genes	0.5219438218528034	0.3816232980864229
Hap1	DKO − control	-0.0557463901593624	-0.097171820551612	1.0	1.0	other tested genes	-0.055717556991561105	-0.09701954476870364
Hdac8	DKO − control	0.952680174605905	0.5295075030610942	1.0	1.0	other tested genes	0.8475145223613669	0.5074472120285254
Herpud1	DKO − control	0.4773788991069903	0.8176176998303823	1.0	0.7927657131757594	other tested genes	0.46088793016593155	0.7463663310056524
Hint1	DKO − control	-0.3581599705772382	-0.1128512336530525	1.0	1.0	other tested genes	-0.3509135626837833	-0.11261306180596205
Hist1h1c	DKO − control	0.1065061816858898	0.699626365426969	1.0	1.0	other tested genes	0.10630584266536909	0.6523604458488375
Hist1h1e	DKO − control	-0.2959261003598643	-0.0425251374983859	1.0	1.0	other tested genes	-0.29176877925437245	-0.04251233093073972
Hist1h2ac	DKO − control	-0.8894447059279519	-0.153839205194195	1.0	1.0	other tested genes	-0.801000631026634	-0.15323877208387732
Hist1h2ap	DKO − control	-2.5698512097244173	-2.4131738002666614	2.5758151987748235e-09	1.521684913801856e-06	shared decrease (q < 0.05)	-1.6728653533205093	-1.6144929432887298
Hist1h2bc	DKO − control	-0.1364448422527416	0.3102484428430034	1.0	1.0	other tested genes	-0.1360249802831504	0.30547531358822494
Hist3h2ba	DKO − control	-0.4797785036352076	-0.2095086473123717	1.0	1.0	other tested genes	-0.46305242750070524	-0.20800546230360722
Hmgcr	DKO − control	0.6589618547187202	0.5305725244795783	1.0	1.0	other tested genes	0.618722931149702	0.5083882204995872
Hmgn2	DKO − control	-0.7519856479199092	-0.6736744122910774	0.7915877899560998	0.7702822500762582	other tested genes	-0.6947349419327399	-0.6309664822332733
Hmgn3	DKO − control	0.2862653390393197	-0.0074963217140185	1.0	1.0	other tested genes	0.2824930515763725	-0.007496251506694931
Hmgn5	DKO − control	0.5283641353351358	0.2433614688563689	1.0	1.0	other tested genes	0.5064365186185689	0.24102114723748058
Hnf1aos1	DKO − control	-0.3602177796719669	0.751938626175939	1.0	1.0	other tested genes	-0.35285022929284654	0.6946973599628363
Hnrnpa1	DKO − control	0.1784471186892254	0.2111136254856833	1.0	1.0	other tested genes	0.1775133780892906	0.20957608130659441
Hopx	DKO − control	-0.2914192028066999	-0.4494931838971066	1.0	1.0	other tested genes	-0.28744449924670373	-0.435587448528081
Hs6st3	DKO − control	1.168618709201752	1.140468953290559	0.400589812431539	0.109888556822099	other tested genes	0.9957272538478166	0.9772972973831635
Hsp90aa1	DKO − control	0.2692189644869772	0.499502214266153	1.0	1.0	other tested genes	0.2660685584649592	0.4807665476437106
Hsp90ab1	DKO − control	0.1130372184525108	0.2854319447135294	1.0	1.0	other tested genes	0.11279787158696225	0.2816917514354469
Hsp90b1	DKO − control	0.1768587971954411	0.2868552548679934	1.0	1.0	other tested genes	0.17594954281371297	0.28306014286290027
Hspa13	DKO − control	0.9154310462554884	0.9561457506209146	0.1682924392735259	0.4657825746478511	other tested genes	0.8202928259213151	0.8500215321615222
Hspa4l	DKO − control	0.348082556033019	0.6482536384131273	1.0	1.0	other tested genes	0.34141121923218776	0.6097595038801958
Hspa5	DKO − control	0.6155403233682807	0.7043016088862896	0.3131767280597625	0.7862100232715127	other tested genes	0.5821048575347185	0.6561870204848416
Hspa8	DKO − control	-0.1897711649375263	0.1120769800385872	1.0	1.0	other tested genes	-0.1886501967002185	0.11184365869336403
Hspe1	DKO − control	-0.3325776218025383	-0.0661992079131256	1.0	1.0	other tested genes	-0.3267331381039232	-0.06615095183041617
Htatsf1	DKO − control	0.1360510801404338	0.4148905268458954	0.790132164641016	1.0	other tested genes	0.1356348228661497	0.40382507791271877
Hyou1	DKO − control	0.2492378084569416	0.6643832918042082	1.0	1.0	other tested genes	0.24672696088882448	0.6232442335030065
Iapp	DKO − control	-2.661849956177418	-0.5740550840369675	7.90456822240568e-06	0.928546586737898	other tested genes	-1.705718835643968	-0.5464503953362937
Ica1	DKO − control	0.7512478388529829	0.569525613848609	1.0	1.0	other tested genes	0.6941451526921391	0.5425183274985855
Id2	DKO − control	0.7421532418907067	1.1899698084105212	2.2951205509590786e-07	0.1505560956339936	other tested genes	0.6868579491651798	1.0095360905692077
Idh3a	DKO − control	0.0781284268768437	0.0097504893168586	1.0	1.0	other tested genes	0.0780491610953124	0.009750334823646593
Ids	DKO − control	0.3580368639083204	0.2182106269114941	1.0	1.0	other tested genes	0.3507976630945922	0.2165149987828565
Ier2	DKO − control	0.6617542163751046	0.8336651569079888	1.0	1.0	other tested genes	0.6210530787869386	0.7587410303255513
Ifitm2	DKO − control	-1.1864145538724724	-0.5555258218677076	0.9225641052407684	1.0	other tested genes	-1.007246804495425	-0.5303166064835622
Igf1r	DKO − control	0.6043461916261541	0.7970870658886378	1.0	1.0	other tested genes	0.5725481525696458	0.7303920202684185
Igfbpl1	DKO − control	-1.517627355032645	-0.6474892988064791	0.5487773081891346	0.7927657131757594	other tested genes	-1.2045015069022824	-0.6091180250241821
Igsf21	DKO − control	-0.0706299017735861	-0.5947750216541018	1.0	1.0	other tested genes	-0.0705713093555998	-0.5643393559450605
Immp2l	DKO − control	0.9581387927088194	0.5450208489868095	0.4675403504594916	1.0	other tested genes	0.8514613414924856	0.5211130544362337
Inpp5f	DKO − control	-0.4385442294886124	-0.2776940959325721	1.0	1.0	other tested genes	-0.4255806081596429	-0.2742435254217708
Ins1	DKO − control	-2.526776962193322	-1.758025448360353	1.07493715147679e-06	0.0009578443745073	shared decrease (q < 0.05)	-1.6571302070614466	-1.329872634917923
Ins2	DKO − control	-1.5395430609816194	-1.0021029427279715	0.2007579051646772	1.0	other tested genes	-1.2164994841435708	-0.8828598105855364
Insm1	DKO − control	0.3756484121775022	0.3104787546952299	1.0	1.0	other tested genes	0.367331666734872	0.3056952750093899
Irx2	DKO − control	-2.505407456461193	-0.2542450916168929	0.1768145115047801	1.0	other tested genes	-1.6492375550636624	-0.2515827389844434
Isl1	DKO − control	-0.0041607799359495	0.118846904178728	1.0	1.0	other tested genes	-0.004160767930743797	0.11856889041971105
Isyna1	DKO − control	-0.2452102262118068	-0.0694198292633432	1.0	1.0	other tested genes	-0.24281709377485006	-0.06936419283554615
Itm2b	DKO − control	-0.3138176801259384	-0.026915739841622	1.0	1.0	other tested genes	-0.30888253053663145	-0.0269124910177261
Itpr1	DKO − control	1.0661322896109982	0.4945536898593982	0.3429103053222046	1.0	other tested genes	0.9273717634384658	0.47633519879619757
Jazf1	DKO − control	1.159670854844667	0.8265155560822737	0.0700686898104149	0.743177071239121	other tested genes	0.9898967993868821	0.7532397894060805
Jmjd1c	DKO − control	0.4501888122626667	0.477249065216978	1.0	1.0	other tested genes	0.4362218447311217	0.4607707594212756
Jpt1	DKO − control	-0.3494374215699683	-0.0988616080390813	1.0	1.0	other tested genes	-0.34269051417846136	-0.09870127295929054
Jun	DKO − control	1.0676983877981758	1.316244829348243	0.2007579051646772	0.0016983425185864	other tested genes	0.9284427495385568	1.088316970344718
Junb	DKO − control	0.5249502922535239	0.7273811389903817	1.0	1.0	other tested genes	0.5034159722183407	0.6749537928899406
Jund	DKO − control	0.1393841784521007	0.1769277918781508	1.0	1.0	other tested genes	0.1389367543693542	0.17601748272223833
Kansl1	DKO − control	0.8460965633284415	0.6280112569284251	0.901484467936926	1.0	other tested genes	0.7682603858877658	0.5926954981704282
Kcnb2	DKO − control	0.930388554897252	0.8778369474742105	1.0	1.0	other tested genes	0.8312845913206013	0.7923022456200751
Kcnd2	DKO − control	1.605646554064437	0.5917495843905902	5.751253428078271e-07	0.098559801245506	other tested genes	1.251972203376655	0.5617373626213866
Kcnh7	DKO − control	-0.4533241112432589	0.0462736094150608	1.0	1.0	other tested genes	-0.4390791096815101	0.04625711143626295
Kcnh8	DKO − control	0.9606967804919307	1.0051957275469428	0.7066712763913436	0.5723791283822145	other tested genes	0.8533071783646121	0.8850427531514232
